1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5F00000027CDB621
Is Mission Active?  true
Mission Start:  Mon May 09 10:40:00 MDT 2016
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1076
Total Samples:  56909
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Nov 06 00:00:00 MDT 2016
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
6/17/16 6:40:00 PM,C,25.5
6/17/16 10:40:00 PM,C,11
6/18/16 2:40:00 AM,C,10.5
6/18/16 6:40:00 AM,C,19.5
6/18/16 10:40:00 AM,C,29.5
6/18/16 2:40:00 PM,C,29
6/18/16 6:40:00 PM,C,25
6/18/16 10:40:00 PM,C,8.5
6/19/16 2:40:00 AM,C,6
6/19/16 6:40:00 AM,C,13
6/19/16 10:40:00 AM,C,22.5
6/19/16 2:40:00 PM,C,29
6/19/16 6:40:00 PM,C,22
6/19/16 10:40:00 PM,C,9.5
6/20/16 2:40:00 AM,C,10.5
6/20/16 6:40:00 AM,C,13
6/20/16 10:40:00 AM,C,33.5
6/20/16 2:40:00 PM,C,34
6/20/16 6:40:00 PM,C,30
6/20/16 10:40:00 PM,C,15
6/21/16 2:40:00 AM,C,12.5
6/21/16 6:40:00 AM,C,17
6/21/16 10:40:00 AM,C,32.5
6/21/16 2:40:00 PM,C,33.5
6/21/16 6:40:00 PM,C,28
6/21/16 10:40:00 PM,C,14.5
6/22/16 2:40:00 AM,C,7
6/22/16 6:40:00 AM,C,17
6/22/16 10:40:00 AM,C,30.5
6/22/16 2:40:00 PM,C,33.5
6/22/16 6:40:00 PM,C,28.5
6/22/16 10:40:00 PM,C,11
6/23/16 2:40:00 AM,C,10.5
6/23/16 6:40:00 AM,C,20
6/23/16 10:40:00 AM,C,32
6/23/16 2:40:00 PM,C,33.5
6/23/16 6:40:00 PM,C,27.5
6/23/16 10:40:00 PM,C,11.5
6/24/16 2:40:00 AM,C,9
6/24/16 6:40:00 AM,C,20
6/24/16 10:40:00 AM,C,29
6/24/16 2:40:00 PM,C,27.5
6/24/16 6:40:00 PM,C,21.5
6/24/16 10:40:00 PM,C,10.5
6/25/16 2:40:00 AM,C,5.5
6/25/16 6:40:00 AM,C,13.5
6/25/16 10:40:00 AM,C,23
6/25/16 2:40:00 PM,C,29
