Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
09/22/16 08:00 AM	8.1	0.050	0.097	0.069	0.072
09/22/16 12:00 PM	11.1	0.066	0.100	0.072	0.072
09/22/16 04:00 PM	13.7	0.077	0.100	0.072	0.071
09/22/16 08:00 PM	11.8	0.082	0.100	0.074	0.071
09/23/16 12:00 AM	8.9	0.085	0.098	0.073	0.071
09/23/16 04:00 AM	8.8	0.088	0.096	0.073	0.071
09/23/16 08:00 AM	8.4	0.091	0.097	0.072	0.070
09/23/16 12:00 PM	11.1	0.093	0.099	0.072	0.069
09/23/16 04:00 PM	14.0	0.099	0.100	0.074	0.069
09/23/16 08:00 PM	11.4	0.098	0.097	0.076	0.069
09/24/16 12:00 AM	7.5	0.096	0.094	0.077	0.070
09/24/16 04:00 AM	6.2	0.094	0.091	0.077	0.069
09/24/16 08:00 AM	6.2	0.091	0.088	0.076	0.069
09/24/16 12:00 PM	12.0	0.093	0.085	0.075	0.068
09/24/16 04:00 PM	15.7	0.094	0.083	0.076	0.068
09/24/16 08:00 PM	15.0	0.091	0.082	0.077	0.068
09/25/16 12:00 AM	6.2	0.086	0.080	0.078	0.069
09/25/16 04:00 AM	2.0	0.081	0.076	0.077	0.068
09/25/16 08:00 AM	0.9	0.077	0.073	0.076	0.067
09/25/16 12:00 PM	11.6	0.079	0.071	0.075	0.066
09/25/16 04:00 PM	18.2	0.085	0.071	0.075	0.066
09/25/16 08:00 PM	16.3	0.083	0.069	0.077	0.067
09/26/16 12:00 AM	4.9	0.077	0.068	0.078	0.068
09/26/16 04:00 AM	3.8	0.072	0.066	0.078	0.068
09/26/16 08:00 AM	2.6	0.069	0.064	0.077	0.068
09/26/16 12:00 PM	15.0	0.071	0.060	0.076	0.067
09/26/16 04:00 PM	22.3	0.077	0.060	0.076	0.067
09/26/16 08:00 PM	20.0	0.075	0.058	0.079	0.068
09/27/16 12:00 AM	7.3	0.069	0.059	0.080	0.069
09/27/16 04:00 AM	6.4	0.066	0.057	0.079	0.070
09/27/16 08:00 AM	4.9	0.062	0.054	0.078	0.069
09/27/16 12:00 PM	18.6	0.063	0.051	0.078	0.069
09/27/16 04:00 PM	26.0	0.071	0.050	0.078	0.069
09/27/16 08:00 PM	22.1	0.068	0.049	0.080	0.070
09/28/16 12:00 AM	10.2	0.061	0.049	0.082	0.071
09/28/16 04:00 AM	8.4	0.058	0.048	0.082	0.071
09/28/16 08:00 AM	7.1	0.055	0.046	0.081	0.071
09/28/16 12:00 PM	20.0	0.056	0.043	0.080	0.071
09/28/16 04:00 PM	27.8	0.063	0.042	0.079	0.070
09/28/16 08:00 PM	22.4	0.060	0.039	0.082	0.071
09/29/16 12:00 AM	10.5	0.054	0.040	0.083	0.072
09/29/16 04:00 AM	8.3	0.051	0.039	0.083	0.072
09/29/16 08:00 AM	9.2	0.049	0.038	0.082	0.072
09/29/16 12:00 PM	18.2	0.049	0.036	0.081	0.072
09/29/16 04:00 PM	23.9	0.054	0.035	0.081	0.072
09/29/16 08:00 PM	20.3	0.052	0.032	0.083	0.072
09/30/16 12:00 AM	11.3	0.047	0.031	0.082	0.072
09/30/16 04:00 AM	7.2	0.045	0.032	0.082	0.073
09/30/16 08:00 AM	5.8	0.043	0.031	0.081	0.072
09/30/16 12:00 PM	15.3	0.044	0.029	0.080	0.072
09/30/16 04:00 PM	24.3	0.049	0.030	0.081	0.072
09/30/16 08:00 PM	20.6	0.047	0.027	0.083	0.072
10/01/16 12:00 AM	10.4	0.042	0.026	0.084	0.072
10/01/16 04:00 AM	8.4	0.040	0.026	0.083	0.073
10/01/16 08:00 AM	9.0	0.038	0.025	0.083	0.072
10/01/16 12:00 PM	17.0	0.039	0.024	0.082	0.072
10/01/16 04:00 PM	22.8	0.043	0.025	0.082	0.072
10/01/16 08:00 PM	15.7	0.041	0.022	0.083	0.072
10/02/16 12:00 AM	7.3	0.037	0.021	0.083	0.073
10/02/16 04:00 AM	4.8	0.035	0.021	0.083	0.073
10/02/16 08:00 AM	5.9	0.034	0.020	0.082	0.072
10/02/16 12:00 PM	10.6	0.036	0.017	0.079	0.072
10/02/16 04:00 PM	20.0	0.038	0.020	0.080	0.072
10/02/16 08:00 PM	13.5	0.038	0.018	0.081	0.072
10/03/16 12:00 AM	7.5	0.041	0.015	0.072	0.074
10/03/16 04:00 AM	6.6	0.043	0.028	0.077	0.074
10/03/16 08:00 AM	6.2	0.043	0.031	0.077	0.073
10/03/16 12:00 PM	5.5	0.045	0.032	0.072	0.073
10/03/16 04:00 PM	5.9	0.056	0.069	0.066	0.073
10/03/16 08:00 PM	6.2	0.086	0.097	0.068	0.072
10/04/16 12:00 AM	5.0	0.100	0.103	0.072	0.072
10/04/16 04:00 AM	4.6	0.104	0.103	0.073	0.071
10/04/16 08:00 AM	2.9	0.105	0.101	0.073	0.070
10/04/16 12:00 PM	6.3	0.105	0.101	0.073	0.069
10/04/16 04:00 PM	8.9	0.109	0.101	0.074	0.069
10/04/16 08:00 PM	4.6	0.111	0.099	0.072	0.071
10/05/16 12:00 AM	1.5	0.111	0.101	0.072	0.071
10/05/16 04:00 AM	1.5	0.111	0.100	0.072	0.071
10/05/16 08:00 AM	1.0	0.111	0.100	0.072	0.070
10/05/16 12:00 PM	5.9	0.111	0.100	0.072	0.069
10/05/16 04:00 PM	6.4	0.114	0.102	0.070	0.069
10/05/16 08:00 PM	5.0	0.132	0.132	0.070	0.070
10/06/16 12:00 AM	-1.0	0.128	0.131	0.073	0.069
10/06/16 04:00 AM	-0.2	0.125	0.127	0.072	0.068
10/06/16 08:00 AM	0.1	0.124	0.123	0.072	0.068
10/06/16 12:00 PM	4.6	0.126	0.122	0.071	0.067
10/06/16 04:00 PM	10.3	0.128	0.123	0.072	0.066
10/06/16 08:00 PM	6.4	0.125	0.120	0.073	0.066
10/07/16 12:00 AM	0.2	0.122	0.116	0.073	0.067
10/07/16 04:00 AM	-1.0	0.119	0.115	0.073	0.067
10/07/16 08:00 AM	-2.8	0.117	0.113	0.073	0.066
10/07/16 12:00 PM	5.5	0.119	0.111	0.072	0.066
10/07/16 04:00 PM	12.1	0.123	0.115	0.072	0.066
10/07/16 08:00 PM	10.2	0.122	0.112	0.074	0.066
10/08/16 12:00 AM	-0.1	0.117	0.109	0.075	0.067
10/08/16 04:00 AM	0.4	0.115	0.106	0.074	0.067
10/08/16 08:00 AM	-0.4	0.113	0.105	0.074	0.066
10/08/16 12:00 PM	11.3	0.115	0.104	0.073	0.066
10/08/16 04:00 PM	18.3	0.121	0.108	0.073	0.066
10/08/16 08:00 PM	13.2	0.118	0.105	0.076	0.066
10/09/16 12:00 AM	4.9	0.114	0.103	0.077	0.068
10/09/16 04:00 AM	2.7	0.111	0.100	0.076	0.068
10/09/16 08:00 AM	0.3	0.109	0.097	0.076	0.067
10/09/16 12:00 PM	11.9	0.111	0.096	0.075	0.067
10/09/16 04:00 PM	19.5	0.116	0.099	0.075	0.067
10/09/16 08:00 PM	18.0	0.114	0.097	0.077	0.068
10/10/16 12:00 AM	6.6	0.110	0.096	0.078	0.069
10/10/16 04:00 AM	2.6	0.106	0.094	0.078	0.069
10/10/16 08:00 AM	-0.3	0.104	0.091	0.077	0.068
10/10/16 12:00 PM	8.8	0.104	0.089	0.077	0.068
10/10/16 04:00 PM	15.3	0.106	0.089	0.077	0.068
10/10/16 08:00 PM	14.7	0.105	0.089	0.077	0.068
10/11/16 12:00 AM	8.3	0.103	0.088	0.078	0.068
10/11/16 04:00 AM	5.5	0.102	0.087	0.078	0.068
10/11/16 08:00 AM	4.7	0.100	0.085	0.078	0.068
10/11/16 12:00 PM	9.6	0.100	0.083	0.077	0.068
10/11/16 04:00 PM	11.9	0.102	0.083	0.077	0.068
10/11/16 08:00 PM	6.6	0.098	0.083	0.078	0.068
10/12/16 12:00 AM	0.3	0.094	0.081	0.079	0.068
10/12/16 04:00 AM	-3.8	0.089	0.078	0.078	0.067
10/12/16 08:00 AM	-6.1	0.086	0.077	0.077	0.066
10/12/16 12:00 PM	5.3	0.088	0.076	0.077	0.066
10/12/16 04:00 PM	13.3	0.095	0.077	0.077	0.066
10/12/16 08:00 PM	7.3	0.094	0.075	0.077	0.066
10/13/16 12:00 AM	-1.2	0.089	0.075	0.078	0.066
10/13/16 04:00 AM	-1.9	0.086	0.074	0.077	0.066
10/13/16 08:00 AM	-2.1	0.084	0.072	0.077	0.066
10/13/16 12:00 PM	10.3	0.087	0.072	0.077	0.066
10/13/16 04:00 PM	14.0	0.092	0.072	0.077	0.066
10/13/16 08:00 PM	13.5	0.091	0.072	0.077	0.066
10/14/16 12:00 AM	10.5	0.089	0.071	0.078	0.066
10/14/16 04:00 AM	9.0	0.088	0.070	0.079	0.067
10/14/16 08:00 AM	5.7	0.086	0.070	0.079	0.067
10/14/16 12:00 PM	12.3	0.086	0.069	0.078	0.067
10/14/16 04:00 PM	13.2	0.087	0.067	0.078	0.067
10/14/16 08:00 PM	8.1	0.085	0.066	0.078	0.068
10/15/16 12:00 AM	6.2	0.083	0.066	0.079	0.068
10/15/16 04:00 AM	6.0	0.083	0.066	0.079	0.068
10/15/16 08:00 AM	5.7	0.082	0.066	0.079	0.068
10/15/16 12:00 PM	6.3	0.081	0.065	0.079	0.067
10/15/16 04:00 PM	11.3	0.083	0.063	0.079	0.068
10/15/16 08:00 PM	10.4	0.091	0.061	0.078	0.068
10/16/16 12:00 AM	6.6	0.173	0.168	0.065	0.072
10/16/16 04:00 AM	7.3	0.175	0.174	0.064	0.072
10/16/16 08:00 AM	5.0	0.161	0.156	0.069	0.071
10/16/16 12:00 PM	7.5	0.155	0.149	0.071	0.070
10/16/16 04:00 PM	11.7	0.153	0.149	0.072	0.070
10/16/16 08:00 PM	8.0	0.147	0.141	0.073	0.070
10/17/16 12:00 AM	4.4	0.142	0.137	0.074	0.070
10/17/16 04:00 AM	2.0	0.143	0.131	0.070	0.071
10/17/16 08:00 AM	1.2	0.153	0.145	0.063	0.072
10/17/16 12:00 PM	4.2	0.166	0.163	0.065	0.072
10/17/16 04:00 PM	9.9	0.160	0.159	0.071	0.070
10/17/16 08:00 PM	8.2	0.153	0.151	0.073	0.070
10/18/16 12:00 AM	-1.1	0.145	0.146	0.074	0.070
10/18/16 04:00 AM	-2.6	0.140	0.143	0.075	0.069
10/18/16 08:00 AM	-2.7	0.137	0.140	0.076	0.068
10/18/16 12:00 PM	0.5	0.139	0.134	0.071	0.068
10/18/16 04:00 PM	4.8	0.150	0.142	0.068	0.069
10/18/16 08:00 PM	3.7	0.146	0.140	0.070	0.068
10/19/16 12:00 AM	2.3	0.145	0.136	0.069	0.068
10/19/16 04:00 AM	-1.7	0.142	0.137	0.072	0.068
10/19/16 08:00 AM	-1.4	0.140	0.137	0.074	0.068
10/19/16 12:00 PM	2.4	0.140	0.134	0.071	0.068
10/19/16 04:00 PM	8.4	0.145	0.136	0.070	0.067
10/19/16 08:00 PM	5.2	0.142	0.133	0.072	0.067
10/20/16 12:00 AM	-2.3	0.137	0.132	0.073	0.068
10/20/16 04:00 AM	-4.9	0.133	0.130	0.076	0.068
10/20/16 08:00 AM	-3.0	0.132	0.128	0.077	0.067
